order_id,session_id,user_id,order_date,total_amount,discount_amount,payment_method,status
2751,26512,3841,2024-01-21,406.23,0.0,buy_now_pay_later,completed
2752,26521,3843,2024-04-24,1391.23,0.0,paypal,completed
2753,26525,3843,2024-02-04,206.37,41.78,buy_now_pay_later,completed
2754,26537,3844,2024-01-31,398.32,0.0,paypal,completed
2755,26544,3845,2024-03-02,1807.49,28.28,buy_now_pay_later,completed
2756,26550,3845,2024-02-16,40.06,0.0,credit_card,completed
2757,26556,3846,2024-03-18,1748.36,0.0,paypal,completed
2758,26574,3850,2024-01-07,345.52,0.0,buy_now_pay_later,returned
2759,26580,3850,2024-04-09,221.74,17.99,credit_card,completed
2760,26583,3850,2024-06-29,2323.55,32.14,upi,completed
2761,26597,3851,2024-02-25,347.68,0.0,upi,completed
2762,26599,3852,2024-06-25,615.96,0.0,paypal,returned
2763,26621,3855,2024-01-11,337.35,0.0,debit_card,completed
2764,26622,3855,2024-06-02,1008.15,0.0,paypal,completed
2765,26627,3855,2024-04-05,263.18,0.0,debit_card,completed
2766,26643,3857,2024-04-11,539.67,32.91,buy_now_pay_later,returned
2767,26652,3859,2024-04-17,1208.93,20.53,debit_card,completed
2768,26662,3861,2024-06-13,220.46,35.67,buy_now_pay_later,completed
2769,26667,3861,2024-05-24,469.08,0.0,buy_now_pay_later,completed
2770,26679,3862,2024-04-26,60.37,0.0,upi,completed
2771,26698,3863,2024-04-02,2135.87,0.0,upi,completed
2772,26712,3864,2024-05-28,471.49,15.21,paypal,completed
2773,26724,3866,2024-01-31,57.3,0.0,credit_card,completed
2774,26725,3866,2024-05-19,1154.93,31.11,buy_now_pay_later,completed
2775,26736,3867,2024-05-29,925.57,41.26,paypal,completed
2776,26740,3868,2024-01-08,3706.43,35.63,paypal,completed
2777,26757,3870,2024-02-25,854.2,0.0,debit_card,completed
2778,26790,3876,2024-06-10,20.77,20.11,buy_now_pay_later,completed
2779,26794,3876,2024-03-11,247.97,0.0,upi,completed
2780,26799,3877,2024-02-25,3680.7,0.0,credit_card,completed
2781,26803,3877,2024-04-10,594.77,16.37,buy_now_pay_later,completed
2782,26825,3880,2024-06-23,3360.37,13.58,debit_card,completed
2783,26835,3880,2024-02-20,1859.07,0.0,credit_card,cancelled
2784,26850,3883,2024-06-12,1039.65,0.0,debit_card,completed
2785,26859,3885,2024-02-20,332.83,0.0,paypal,completed
2786,26864,3887,2024-04-29,220.43,33.83,credit_card,completed
2787,26873,3888,2024-01-31,434.32,7.81,credit_card,completed
2788,26877,3889,2024-02-17,511.38,0.0,buy_now_pay_later,completed
2789,26879,3889,2024-06-27,1772.88,18.73,credit_card,completed
2790,26880,3889,2024-01-16,1952.89,38.69,buy_now_pay_later,completed
2791,26897,3891,2024-01-31,325.27,37.88,paypal,completed
2792,26899,3892,2024-02-22,1246.7,0.0,upi,completed
2793,26921,3895,2024-02-14,1967.84,35.09,upi,completed
2794,26925,3895,2024-06-07,1831.83,38.06,buy_now_pay_later,completed
2795,26941,3899,2024-03-05,488.57,47.57,credit_card,returned
2796,26948,3900,2024-03-17,493.01,0.0,credit_card,completed
2797,26974,3905,2024-04-26,462.55,32.85,debit_card,completed
2798,26988,3906,2024-01-22,830.84,0.0,debit_card,returned
2799,26995,3907,2024-04-25,2798.29,0.0,debit_card,completed
2800,26998,3907,2024-03-17,2283.9,0.0,upi,completed
2801,27056,3918,2024-06-11,380.27,27.88,credit_card,completed
2802,27063,3918,2024-03-11,306.7,0.0,upi,completed
2803,27090,3920,2024-04-04,1029.0,0.0,credit_card,completed
2804,27102,3922,2024-02-25,737.14,25.53,credit_card,completed
2805,27117,3926,2024-06-21,768.33,0.0,paypal,completed
2806,27123,3927,2024-06-20,1260.69,24.14,debit_card,completed
2807,27129,3927,2024-02-21,304.48,13.91,paypal,completed
2808,27158,3931,2024-04-24,1142.6,0.0,paypal,completed
2809,27171,3932,2024-04-10,1263.55,0.0,paypal,completed
2810,27181,3933,2024-02-18,2863.41,47.61,upi,completed
2811,27201,3936,2024-05-22,1160.55,0.0,upi,completed
2812,27202,3936,2024-06-29,1723.61,0.0,credit_card,completed
2813,27204,3937,2024-03-19,914.54,12.48,debit_card,completed
2814,27219,3939,2024-01-14,1176.76,25.77,paypal,completed
2815,27221,3939,2024-03-27,1704.38,0.0,credit_card,completed
2816,27226,3940,2024-02-29,244.63,27.18,credit_card,completed
2817,27230,3941,2024-01-03,1018.39,40.66,paypal,completed
2818,27235,3942,2024-06-05,955.65,30.61,upi,returned
2819,27262,3945,2024-03-16,2268.12,0.0,debit_card,completed
2820,27278,3947,2024-02-04,3303.09,0.0,paypal,completed
2821,27280,3947,2024-06-17,310.9,25.29,upi,completed
2822,27293,3949,2024-05-15,1592.46,39.47,debit_card,completed
2823,27306,3950,2024-03-19,132.12,0.0,upi,cancelled
2824,27312,3952,2024-02-12,796.43,0.0,buy_now_pay_later,completed
2825,27342,3955,2024-04-11,91.48,0.0,paypal,completed
2826,27345,3956,2024-03-20,542.11,0.0,credit_card,completed
2827,27347,3956,2024-06-09,2247.53,22.74,credit_card,completed
2828,27370,3961,2024-01-18,328.72,0.0,buy_now_pay_later,completed
2829,27397,3965,2024-06-24,86.57,41.34,debit_card,completed
2830,27402,3965,2024-04-10,1614.23,32.34,upi,completed
2831,27436,3969,2024-02-09,1695.18,14.14,buy_now_pay_later,completed
2832,27437,3969,2024-06-17,121.5,0.0,credit_card,completed
2833,27438,3970,2024-04-05,2440.44,49.78,credit_card,completed
2834,27440,3970,2024-06-23,1070.41,9.06,paypal,completed
2835,27453,3972,2024-02-12,891.21,0.0,paypal,completed
2836,27456,3973,2024-05-07,670.1,0.0,credit_card,completed
2837,27460,3973,2024-06-15,441.27,0.0,upi,completed
2838,27479,3975,2024-02-10,418.09,0.0,credit_card,completed
2839,27482,3976,2024-05-06,4259.74,0.0,credit_card,completed
2840,27498,3979,2024-05-29,2069.12,0.0,upi,completed
2841,27522,3983,2024-02-19,1592.54,43.26,debit_card,completed
2842,27529,3983,2024-01-21,494.75,0.0,paypal,completed
2843,27531,3984,2024-04-02,1265.46,0.0,upi,completed
2844,27564,3988,2024-02-16,1786.93,0.0,buy_now_pay_later,completed
2845,27582,3990,2024-06-23,225.06,28.01,upi,completed
2846,27602,3994,2024-02-04,1614.25,16.92,paypal,completed
2847,27607,3995,2024-02-22,1730.16,0.0,paypal,completed
2848,27623,3996,2024-02-02,1243.18,18.33,buy_now_pay_later,cancelled
2849,27628,3997,2024-03-06,1222.46,38.12,credit_card,completed
2850,27630,3997,2024-06-04,1866.66,0.0,debit_card,completed
2851,27631,3997,2024-02-20,1130.44,0.0,upi,completed
2852,27652,4000,2024-01-27,1913.88,0.0,buy_now_pay_later,completed
2853,27653,4000,2024-01-31,1255.6,0.0,upi,completed
2854,27654,4000,2024-04-08,1545.43,38.37,paypal,completed
2855,27662,4001,2024-04-04,41.05,0.0,buy_now_pay_later,returned
2856,27665,4002,2024-02-23,1698.13,31.72,debit_card,completed
2857,27690,4003,2024-03-31,1026.93,0.0,upi,returned
2858,27700,4005,2024-01-03,3143.93,0.0,paypal,completed
2859,27707,4005,2024-04-11,1187.04,0.0,debit_card,completed
2860,27727,4007,2024-06-14,170.9,0.0,upi,completed
2861,27737,4009,2024-02-26,1617.53,29.36,debit_card,completed
2862,27740,4011,2024-01-02,102.13,22.99,paypal,completed
2863,27774,4014,2024-02-07,705.99,48.07,debit_card,completed
2864,27819,4023,2024-01-28,777.96,9.97,buy_now_pay_later,completed
2865,27821,4024,2024-03-07,1825.5,0.0,buy_now_pay_later,completed
2866,27846,4030,2024-04-11,1730.1,0.0,debit_card,completed
2867,27866,4032,2024-01-15,2048.98,0.0,credit_card,completed
2868,27874,4033,2024-02-06,495.95,0.0,debit_card,completed
2869,27919,4039,2024-03-05,408.8,0.0,debit_card,returned
2870,27930,4040,2024-05-13,1313.35,32.81,credit_card,completed
2871,27931,4040,2024-04-02,1794.26,20.48,upi,completed
2872,27949,4041,2024-04-21,69.11,43.66,paypal,cancelled
2873,27971,4044,2024-04-12,494.46,16.12,paypal,returned
2874,27988,4045,2024-04-13,3075.6,0.0,buy_now_pay_later,completed
2875,27996,4046,2024-01-07,680.57,0.0,buy_now_pay_later,completed
2876,27999,4047,2024-02-14,1540.92,9.32,buy_now_pay_later,completed
2877,28004,4048,2024-05-08,3799.49,0.0,debit_card,completed
2878,28015,4050,2024-06-25,341.31,19.35,upi,completed
2879,28034,4053,2024-06-06,1694.37,0.0,credit_card,completed
2880,28051,4057,2024-06-24,1708.28,41.72,paypal,completed
2881,28057,4057,2024-06-28,1178.98,0.0,buy_now_pay_later,completed
2882,28059,4058,2024-01-15,3225.45,30.76,buy_now_pay_later,completed
2883,28079,4060,2024-04-01,1211.71,37.94,paypal,completed
2884,28080,4060,2024-02-26,2037.09,0.0,upi,completed
2885,28089,4062,2024-06-10,503.38,0.0,buy_now_pay_later,completed
2886,28094,4062,2024-01-16,402.54,0.0,paypal,completed
2887,28144,4070,2024-02-06,352.49,0.0,debit_card,cancelled
2888,28160,4072,2024-06-13,1076.17,7.09,buy_now_pay_later,completed
2889,28170,4074,2024-06-30,190.69,0.0,credit_card,completed
2890,28191,4075,2024-02-19,2486.35,0.0,debit_card,completed
2891,28195,4076,2024-06-12,2989.72,0.0,credit_card,completed
2892,28197,4077,2024-06-28,831.79,0.0,buy_now_pay_later,completed
2893,28210,4079,2024-06-16,122.82,0.0,upi,completed
2894,28219,4081,2024-05-18,369.63,0.0,paypal,completed
2895,28226,4083,2024-05-16,1704.56,0.0,debit_card,completed
2896,28231,4083,2024-02-16,516.53,0.0,upi,completed
2897,28238,4084,2024-01-13,223.12,0.0,upi,completed
2898,28258,4087,2024-04-19,2069.11,48.21,debit_card,completed
2899,28272,4090,2024-02-13,1028.11,0.0,upi,completed
2900,28293,4092,2024-04-18,713.02,0.0,buy_now_pay_later,completed
2901,28299,4093,2024-04-29,307.13,28.87,credit_card,completed
2902,28308,4095,2024-01-08,570.4,48.11,debit_card,cancelled
2903,28334,4098,2024-02-06,292.06,33.64,paypal,returned
2904,28336,4098,2024-05-14,1911.23,10.97,upi,completed
2905,28338,4098,2024-01-06,4051.68,0.0,credit_card,completed
2906,28349,4099,2024-02-07,303.24,30.87,buy_now_pay_later,completed
2907,28350,4099,2024-02-16,817.5,15.93,buy_now_pay_later,completed
2908,28363,4101,2024-04-12,1282.66,7.0,debit_card,completed
2909,28373,4103,2024-05-19,1092.17,32.39,upi,completed
2910,28379,4105,2024-02-13,1636.86,0.0,buy_now_pay_later,completed
2911,28381,4105,2024-06-01,2080.37,9.88,credit_card,completed
2912,28391,4106,2024-04-27,1875.46,22.06,debit_card,completed
2913,28408,4109,2024-02-04,257.91,0.0,upi,completed
2914,28416,4110,2024-02-22,1647.72,0.0,upi,completed
2915,28421,4111,2024-05-10,810.3,0.0,debit_card,completed
2916,28427,4113,2024-01-03,1238.38,0.0,debit_card,completed
2917,28429,4113,2024-05-17,365.74,0.0,debit_card,completed
2918,28455,4117,2024-05-07,826.0,0.0,buy_now_pay_later,completed
2919,28461,4118,2024-05-16,458.83,41.37,paypal,completed
2920,28472,4119,2024-06-15,2632.74,0.0,credit_card,completed
2921,28481,4119,2024-05-06,3889.71,0.0,credit_card,returned
2922,28489,4120,2024-06-21,1236.02,47.6,debit_card,completed
2923,28502,4124,2024-03-10,1740.3,46.81,credit_card,completed
2924,28512,4125,2024-04-02,115.51,18.18,paypal,completed
2925,28514,4125,2024-06-30,927.58,0.0,paypal,completed
2926,28523,4127,2024-03-10,5299.09,21.83,upi,completed
2927,28544,4134,2024-04-01,1391.89,23.47,paypal,completed
2928,28550,4134,2024-06-09,342.41,0.0,upi,completed
2929,28554,4134,2024-03-31,146.99,0.0,buy_now_pay_later,cancelled
2930,28565,4137,2024-06-22,2354.01,0.0,debit_card,completed
2931,28595,4141,2024-06-12,364.43,9.43,upi,completed
2932,28647,4148,2024-06-11,2089.77,27.88,paypal,completed
2933,28660,4150,2024-06-15,851.81,0.0,credit_card,completed
2934,28674,4151,2024-01-08,2071.6,42.55,buy_now_pay_later,completed
2935,28684,4152,2024-03-31,1767.01,0.0,upi,completed
2936,28694,4154,2024-05-26,821.51,37.05,buy_now_pay_later,completed
2937,28695,4154,2024-02-23,3823.9,0.0,paypal,completed
2938,28700,4155,2024-01-24,293.24,0.0,paypal,completed
2939,28701,4155,2024-02-02,320.14,45.79,debit_card,completed
2940,28711,4155,2024-01-25,637.1,0.0,debit_card,completed
2941,28715,4157,2024-01-26,70.02,49.67,upi,completed
2942,28743,4160,2024-06-26,3021.31,10.55,credit_card,completed
2943,28756,4162,2024-01-12,622.9,10.41,credit_card,completed
2944,28773,4163,2024-05-11,569.74,0.0,debit_card,completed
2945,28774,4163,2024-06-20,1438.31,0.0,upi,returned
2946,28781,4164,2024-05-09,1349.57,0.0,credit_card,returned
2947,28788,4165,2024-03-19,1150.3,0.0,debit_card,completed
2948,28793,4165,2024-03-28,453.7,0.0,credit_card,completed
2949,28800,4166,2024-05-13,2022.11,0.0,credit_card,completed
2950,28826,4169,2024-04-10,2275.16,0.0,paypal,completed
2951,28841,4171,2024-01-19,999.45,30.89,upi,completed
2952,28842,4171,2024-01-04,582.97,7.28,buy_now_pay_later,completed
2953,28848,4171,2024-03-22,2007.36,0.0,buy_now_pay_later,completed
2954,28860,4172,2024-01-19,1710.49,21.0,upi,completed
2955,28871,4173,2024-06-22,4087.23,0.0,debit_card,completed
2956,28877,4175,2024-05-02,1188.38,0.0,debit_card,completed
2957,28886,4176,2024-05-26,4232.76,22.93,debit_card,completed
2958,28907,4180,2024-04-07,822.16,0.0,credit_card,completed
2959,28916,4181,2024-05-05,295.93,31.89,buy_now_pay_later,completed
2960,28942,4185,2024-04-13,1631.47,46.12,credit_card,completed
2961,28968,4187,2024-03-15,1687.3,20.55,buy_now_pay_later,completed
2962,28977,4188,2024-02-27,2002.28,0.0,paypal,completed
2963,28980,4188,2024-02-29,7229.81,0.0,upi,cancelled
2964,28984,4188,2024-02-23,3911.32,0.0,paypal,completed
2965,28985,4189,2024-04-26,1515.4,0.0,buy_now_pay_later,completed
2966,29002,4191,2024-06-26,524.96,0.0,upi,completed
2967,29003,4192,2024-04-29,640.97,9.59,upi,completed
2968,29024,4194,2024-03-06,2484.78,47.88,debit_card,completed
2969,29088,4205,2024-06-19,2833.96,32.76,upi,completed
2970,29093,4206,2024-03-08,403.6,0.0,buy_now_pay_later,completed
2971,29096,4206,2024-04-01,1090.84,0.0,credit_card,completed
2972,29104,4207,2024-01-05,2358.99,26.57,credit_card,completed
2973,29106,4207,2024-01-05,181.87,0.0,debit_card,completed
2974,29113,4208,2024-01-29,1773.91,18.07,upi,completed
2975,29136,4211,2024-05-18,7482.83,47.49,paypal,returned
2976,29140,4212,2024-03-31,1252.56,12.22,credit_card,completed
2977,29161,4215,2024-04-10,1160.93,0.0,credit_card,completed
2978,29165,4215,2024-05-28,4.81,35.16,buy_now_pay_later,completed
2979,29168,4215,2024-03-18,1769.76,0.0,paypal,completed
2980,29169,4215,2024-01-07,1676.94,0.0,credit_card,completed
2981,29188,4219,2024-02-22,1884.16,19.46,debit_card,completed
2982,29195,4220,2024-06-26,1848.93,16.95,upi,completed
2983,29198,4220,2024-02-11,5082.12,0.0,paypal,completed
2984,29199,4220,2024-06-19,922.36,8.26,debit_card,completed
2985,29203,4221,2024-05-20,578.12,38.65,buy_now_pay_later,completed
2986,29214,4224,2024-03-09,974.94,17.72,debit_card,completed
2987,29224,4226,2024-04-06,1361.48,0.0,buy_now_pay_later,completed
2988,29234,4227,2024-01-09,243.0,0.0,upi,returned
2989,29242,4228,2024-03-18,131.89,0.0,upi,completed
2990,29251,4229,2024-05-08,334.58,18.31,upi,completed
2991,29254,4230,2024-04-03,537.48,39.45,buy_now_pay_later,cancelled
2992,29268,4232,2024-04-18,766.29,16.74,credit_card,completed
2993,29276,4233,2024-03-05,2304.7,0.0,buy_now_pay_later,completed
2994,29281,4235,2024-01-25,2450.12,0.0,paypal,completed
2995,29285,4236,2024-04-13,1470.95,0.0,upi,completed
2996,29300,4237,2024-02-24,1727.45,0.0,debit_card,completed
2997,29306,4237,2024-01-23,251.32,0.0,debit_card,completed
2998,29307,4237,2024-05-06,98.27,0.0,debit_card,completed
2999,29326,4239,2024-04-06,1900.4,0.0,upi,completed
3000,29330,4240,2024-04-25,1624.23,0.0,debit_card,completed
3001,29348,4243,2024-04-22,238.92,0.0,credit_card,completed
3002,29355,4243,2024-02-24,302.9,0.0,credit_card,completed
3003,29369,4244,2024-02-17,572.87,0.0,credit_card,completed
3004,29381,4245,2024-02-16,10.22,46.65,credit_card,completed
3005,29401,4248,2024-02-04,1136.52,0.0,upi,cancelled
3006,29406,4250,2024-05-10,455.15,0.0,credit_card,returned
3007,29409,4251,2024-06-16,70.29,31.83,debit_card,completed
3008,29410,4251,2024-01-09,46.66,0.0,upi,completed
3009,29419,4253,2024-02-12,3256.63,19.52,debit_card,completed
3010,29420,4253,2024-06-26,822.85,38.38,paypal,returned
3011,29423,4254,2024-01-22,810.27,20.01,buy_now_pay_later,completed
3012,29428,4255,2024-06-07,7861.25,34.17,debit_card,completed
3013,29429,4255,2024-04-06,665.01,0.0,debit_card,completed
3014,29443,4257,2024-02-26,44.14,49.08,buy_now_pay_later,completed
3015,29447,4257,2024-03-09,2005.42,0.0,paypal,completed
3016,29452,4258,2024-03-14,319.13,15.72,paypal,returned
3017,29454,4258,2024-01-30,7258.27,0.0,credit_card,completed
3018,29460,4259,2024-03-28,446.74,12.69,paypal,completed
3019,29469,4260,2024-06-02,6660.44,28.42,buy_now_pay_later,completed
3020,29473,4260,2024-01-26,387.67,0.0,upi,completed
3021,29478,4262,2024-06-23,571.25,0.0,debit_card,completed
3022,29496,4264,2024-02-25,1230.93,0.0,buy_now_pay_later,completed
3023,29502,4266,2024-06-12,1684.78,0.0,upi,completed
3024,29504,4267,2024-04-30,640.52,0.0,buy_now_pay_later,cancelled
3025,29510,4268,2024-04-29,2638.18,0.0,buy_now_pay_later,cancelled
3026,29513,4268,2024-06-24,818.16,0.0,buy_now_pay_later,completed
3027,29520,4269,2024-06-20,2678.3,0.0,credit_card,completed
3028,29523,4269,2024-05-01,1370.17,5.92,upi,cancelled
3029,29526,4269,2024-06-03,2365.99,46.35,debit_card,completed
3030,29536,4271,2024-04-06,6386.65,0.0,paypal,completed
3031,29550,4272,2024-02-28,2554.82,0.0,paypal,completed
3032,29554,4273,2024-06-23,475.85,42.66,debit_card,completed
3033,29560,4273,2024-01-09,1479.31,0.0,debit_card,completed
3034,29572,4275,2024-01-07,38.29,0.0,buy_now_pay_later,completed
3035,29584,4276,2024-03-10,1994.4,0.0,buy_now_pay_later,returned
3036,29596,4278,2024-02-14,1124.43,0.0,debit_card,completed
3037,29597,4278,2024-01-10,1444.51,0.0,credit_card,completed
3038,29611,4279,2024-05-24,755.39,18.05,buy_now_pay_later,completed
3039,29623,4281,2024-02-07,9.21,38.76,credit_card,completed
3040,29625,4282,2024-04-15,1937.23,0.0,credit_card,completed
3041,29629,4282,2024-05-18,1414.89,0.0,upi,cancelled
3042,29644,4285,2024-06-13,621.14,0.0,paypal,completed
3043,29646,4285,2024-03-01,2109.16,0.0,buy_now_pay_later,completed
3044,29656,4289,2024-02-08,2.13,44.85,paypal,completed
3045,29666,4291,2024-02-14,287.68,0.0,credit_card,completed
3046,29670,4291,2024-03-28,347.39,0.0,upi,completed
3047,29675,4292,2024-02-25,2032.69,0.0,credit_card,completed
3048,29697,4297,2024-02-13,3701.68,7.02,paypal,completed
3049,29701,4298,2024-01-19,2652.76,0.0,debit_card,completed
3050,29716,4299,2024-01-27,509.28,0.0,paypal,completed
3051,29722,4300,2024-03-13,649.97,16.29,upi,completed
3052,29739,4302,2024-03-26,1760.14,5.15,paypal,completed
3053,29742,4302,2024-02-05,188.74,0.0,credit_card,completed
3054,29767,4306,2024-04-01,85.61,27.22,credit_card,returned
3055,29784,4307,2024-02-12,879.33,0.0,paypal,completed
3056,29796,4308,2024-03-03,3204.13,30.09,upi,completed
3057,29818,4312,2024-03-11,1599.07,0.0,debit_card,completed
3058,29821,4313,2024-05-23,1620.18,0.0,credit_card,completed
3059,29833,4314,2024-04-19,394.69,0.0,credit_card,completed
3060,29839,4315,2024-05-13,1226.76,17.99,debit_card,returned
3061,29845,4315,2024-05-06,1806.76,36.26,paypal,completed
3062,29846,4315,2024-05-04,807.62,6.63,paypal,completed
3063,29847,4315,2024-04-02,308.12,26.53,paypal,completed
3064,29851,4316,2024-03-29,3186.85,17.09,buy_now_pay_later,completed
3065,29861,4318,2024-05-22,2430.02,0.0,credit_card,completed
3066,29863,4318,2024-03-11,439.21,18.54,paypal,completed
3067,29865,4318,2024-06-21,191.8,0.0,debit_card,completed
3068,29887,4320,2024-02-16,1119.9,25.68,credit_card,completed
3069,29898,4321,2024-04-19,683.74,39.4,debit_card,completed
3070,29919,4323,2024-03-07,815.39,0.0,debit_card,completed
3071,29935,4324,2024-01-09,2748.78,44.64,debit_card,completed
3072,29945,4327,2024-05-12,113.55,47.45,credit_card,completed
3073,29961,4329,2024-02-11,348.21,0.0,debit_card,completed
3074,30001,4335,2024-02-28,684.26,0.0,buy_now_pay_later,completed
3075,30012,4337,2024-06-11,1187.82,36.05,upi,completed
3076,30023,4338,2024-01-22,1381.22,9.26,credit_card,completed
3077,30024,4338,2024-01-02,2880.53,14.8,upi,completed
3078,30027,4339,2024-06-17,1170.64,0.0,debit_card,completed
3079,30035,4340,2024-04-25,1439.24,10.32,buy_now_pay_later,completed
3080,30050,4341,2024-02-10,1353.27,44.77,paypal,completed
3081,30055,4341,2024-02-10,553.23,47.7,debit_card,completed
3082,30057,4341,2024-02-21,2259.63,21.69,debit_card,returned
3083,30059,4341,2024-05-26,59.5,0.0,paypal,completed
3084,30061,4341,2024-01-19,1189.39,8.52,paypal,completed
3085,30063,4341,2024-04-29,748.74,0.0,debit_card,completed
3086,30065,4341,2024-03-07,1449.07,0.0,credit_card,cancelled
3087,30075,4343,2024-02-04,462.58,35.58,buy_now_pay_later,completed
3088,30076,4344,2024-04-07,2685.83,14.45,debit_card,completed
3089,30082,4345,2024-04-19,2740.09,44.69,buy_now_pay_later,cancelled
3090,30089,4347,2024-02-21,472.12,0.0,debit_card,completed
3091,30099,4349,2024-02-21,2990.69,0.0,debit_card,cancelled
3092,30100,4349,2024-03-02,643.1,11.4,upi,completed
3093,30108,4350,2024-04-28,323.78,9.03,buy_now_pay_later,cancelled
3094,30128,4354,2024-01-31,1831.07,17.75,debit_card,cancelled
3095,30133,4354,2024-01-28,1150.26,22.79,credit_card,returned
3096,30139,4355,2024-01-30,2724.83,0.0,debit_card,completed
3097,30173,4362,2024-02-27,1330.65,11.73,credit_card,completed
3098,30178,4364,2024-04-01,169.84,20.53,upi,completed
3099,30187,4368,2024-05-20,1943.86,32.64,credit_card,completed
3100,30188,4369,2024-04-06,2772.19,17.41,paypal,completed
3101,30202,4371,2024-04-24,3617.77,0.0,credit_card,completed
3102,30204,4372,2024-06-25,1455.95,41.67,paypal,completed
3103,30205,4372,2024-06-13,2091.82,0.0,paypal,completed
3104,30210,4373,2024-03-20,196.2,0.0,credit_card,cancelled
3105,30227,4374,2024-04-16,2386.5,0.0,upi,completed
3106,30253,4378,2024-06-20,1068.13,18.65,upi,completed
3107,30258,4378,2024-02-26,781.73,0.0,debit_card,returned
3108,30262,4378,2024-02-06,1460.62,0.0,paypal,completed
3109,30263,4378,2024-02-25,217.93,0.0,paypal,completed
3110,30271,4379,2024-06-28,65.46,35.23,buy_now_pay_later,completed
3111,30286,4382,2024-05-30,153.8,0.0,upi,completed
3112,30289,4383,2024-02-02,1194.14,48.34,credit_card,completed
3113,30302,4385,2024-02-10,471.5,0.0,paypal,completed
3114,30303,4385,2024-02-11,1499.79,0.0,upi,completed
3115,30322,4388,2024-01-16,409.84,0.0,upi,completed
3116,30326,4388,2024-04-24,514.54,0.0,upi,completed
3117,30335,4390,2024-03-19,2122.06,39.78,debit_card,completed
3118,30357,4394,2024-05-12,570.99,29.3,buy_now_pay_later,completed
3119,30359,4394,2024-02-27,854.77,0.0,buy_now_pay_later,returned
3120,30373,4395,2024-03-23,100.86,24.79,paypal,completed
3121,30384,4398,2024-01-22,4223.26,21.94,paypal,completed
3122,30409,4402,2024-03-13,2837.56,0.0,buy_now_pay_later,completed
3123,30414,4403,2024-03-11,263.75,7.76,paypal,completed
3124,30435,4407,2024-03-09,1053.03,0.0,debit_card,completed
3125,30450,4409,2024-05-07,103.84,0.0,upi,completed
3126,30453,4410,2024-03-28,421.4,0.0,credit_card,completed
3127,30476,4415,2024-02-09,2215.58,0.0,paypal,completed
3128,30477,4416,2024-04-06,3316.1,0.0,debit_card,completed
3129,30478,4416,2024-05-16,4071.96,23.21,buy_now_pay_later,completed
3130,30479,4417,2024-04-21,138.63,0.0,buy_now_pay_later,completed
3131,30482,4418,2024-02-23,972.28,0.0,paypal,returned
3132,30491,4418,2024-02-16,364.21,48.96,credit_card,completed
3133,30503,4421,2024-02-07,214.18,0.0,debit_card,cancelled
3134,30514,4422,2024-03-26,336.48,0.0,buy_now_pay_later,completed
3135,30518,4422,2024-02-15,367.34,39.19,debit_card,completed
3136,30520,4422,2024-01-23,1219.43,17.87,upi,completed
3137,30559,4427,2024-02-18,354.54,0.0,credit_card,cancelled
3138,30570,4427,2024-06-10,2214.94,40.74,debit_card,completed
3139,30582,4428,2024-06-27,491.84,10.29,upi,completed
3140,30583,4428,2024-02-03,3344.37,0.0,upi,completed
3141,30586,4429,2024-02-23,246.58,0.0,buy_now_pay_later,completed
3142,30587,4429,2024-05-24,801.97,26.93,upi,completed
3143,30588,4429,2024-05-25,850.11,35.01,debit_card,completed
3144,30590,4429,2024-02-04,2482.85,5.0,buy_now_pay_later,completed
3145,30593,4430,2024-04-07,148.09,0.0,buy_now_pay_later,completed
3146,30603,4430,2024-04-21,513.43,0.0,credit_card,completed
3147,30608,4431,2024-05-12,1764.92,8.41,paypal,completed
3148,30611,4431,2024-06-30,967.94,0.0,debit_card,cancelled
3149,30617,4432,2024-05-14,393.54,14.93,paypal,completed
3150,30622,4432,2024-02-20,579.06,0.0,credit_card,returned
3151,30632,4434,2024-04-18,487.03,0.0,debit_card,completed
3152,30633,4434,2024-06-23,1604.68,33.34,credit_card,completed
3153,30639,4434,2024-02-24,807.1,0.0,buy_now_pay_later,completed
3154,30642,4434,2024-04-25,461.63,29.03,buy_now_pay_later,completed
3155,30659,4437,2024-03-05,1435.55,30.54,upi,completed
3156,30667,4439,2024-04-01,448.73,0.0,paypal,completed
3157,30670,4439,2024-04-22,427.82,45.84,upi,completed
3158,30694,4442,2024-06-24,614.34,20.53,credit_card,completed
3159,30718,4443,2024-04-21,1953.65,0.0,credit_card,completed
3160,30719,4443,2024-04-06,344.01,0.0,debit_card,completed
3161,30728,4445,2024-03-16,2247.35,25.0,debit_card,completed
3162,30751,4449,2024-01-08,137.64,36.01,paypal,completed
3163,30780,4452,2024-04-11,1490.39,0.0,credit_card,completed
3164,30792,4454,2024-04-18,383.0,35.95,upi,completed
3165,30794,4454,2024-01-28,458.79,29.96,buy_now_pay_later,completed
3166,30798,4455,2024-03-14,601.04,30.1,paypal,completed
3167,30801,4455,2024-02-05,475.63,26.41,paypal,completed
3168,30802,4455,2024-05-07,666.1,0.0,buy_now_pay_later,completed
3169,30814,4457,2024-02-03,821.28,0.0,upi,completed
3170,30815,4457,2024-01-17,1218.54,0.0,upi,completed
3171,30843,4459,2024-05-31,219.29,32.55,paypal,completed
3172,30875,4464,2024-02-22,231.36,16.17,debit_card,completed
3173,30890,4466,2024-02-11,368.09,0.0,debit_card,completed
