session_id,user_id,session_date,session_hour,device_type,channel,landing_page
27217,3939,2024-06-14,13,mobile,email,/home
27218,3939,2024-05-17,23,tablet,direct,/sale
27219,3939,2024-01-14,9,mobile,direct,/home
27220,3939,2024-05-20,16,mobile,email,/new-arrivals
27221,3939,2024-03-27,23,desktop,paid_search,/category/laptops
27222,3939,2024-03-31,16,desktop,social_media,/new-arrivals
27223,3939,2024-02-27,13,mobile,email,/category/headphones
27224,3939,2024-02-10,14,mobile,organic_search,/sale
27225,3940,2024-04-17,19,mobile,paid_search,/deals
27226,3940,2024-02-29,21,desktop,social_media,/category/smartphones
27227,3940,2024-05-27,13,tablet,social_media,/category/smartphones
27228,3940,2024-04-07,18,mobile,email,/category/headphones
27229,3941,2024-04-23,21,mobile,social_media,/home
27230,3941,2024-01-03,10,tablet,email,/category/laptops
27231,3941,2024-03-26,14,mobile,organic_search,/category/headphones
27232,3941,2024-02-04,23,desktop,social_media,/category/laptops
27233,3941,2024-06-02,11,desktop,social_media,/category/headphones
27234,3941,2024-03-06,16,mobile,direct,/home
27235,3942,2024-06-05,16,mobile,direct,/category/smartphones
27236,3942,2024-03-24,8,mobile,paid_search,/sale
27237,3942,2024-05-23,19,tablet,paid_search,/category/laptops
27238,3942,2024-04-29,12,desktop,social_media,/category/smartphones
27239,3942,2024-05-30,14,desktop,email,/new-arrivals
27240,3942,2024-03-24,16,mobile,organic_search,/new-arrivals
27241,3942,2024-06-15,12,desktop,direct,/category/laptops
27242,3942,2024-06-16,11,desktop,organic_search,/deals
27243,3942,2024-06-25,15,desktop,paid_search,/sale
27244,3942,2024-04-05,11,mobile,social_media,/category/smartphones
27245,3942,2024-03-22,13,desktop,email,/category/laptops
27246,3943,2024-03-23,7,desktop,paid_search,/category/laptops
27247,3943,2024-04-15,19,mobile,direct,/category/laptops
27248,3944,2024-01-11,12,desktop,social_media,/sale
27249,3944,2024-01-28,6,mobile,paid_search,/deals
27250,3944,2024-02-12,18,desktop,organic_search,/sale
27251,3944,2024-02-05,1,mobile,organic_search,/deals
27252,3944,2024-06-28,16,mobile,email,/deals
27253,3944,2024-04-01,17,mobile,organic_search,/category/smartphones
27254,3944,2024-03-21,9,desktop,social_media,/category/laptops
27255,3944,2024-01-18,8,desktop,referral,/category/smartphones
27256,3944,2024-06-06,7,mobile,organic_search,/category/smartphones
27257,3944,2024-06-06,23,desktop,paid_search,/category/headphones
27258,3944,2024-01-18,18,mobile,organic_search,/category/laptops
27259,3944,2024-01-06,11,mobile,organic_search,/sale
27260,3945,2024-05-06,11,mobile,email,/deals
27261,3945,2024-04-17,16,mobile,email,/deals
27262,3945,2024-03-16,13,desktop,organic_search,/category/smartphones
27263,3945,2024-05-14,10,mobile,paid_search,/sale
27264,3945,2024-02-05,4,mobile,organic_search,/category/laptops
27265,3945,2024-05-13,18,desktop,referral,/home
27266,3945,2024-04-07,20,mobile,social_media,/sale
27267,3945,2024-01-13,9,desktop,organic_search,/home
27268,3945,2024-03-12,5,mobile,organic_search,/sale
27269,3945,2024-06-12,7,desktop,paid_search,/category/headphones
27270,3945,2024-04-12,12,mobile,referral,/category/laptops
27271,3945,2024-03-24,11,tablet,organic_search,/category/headphones
27272,3945,2024-02-09,6,desktop,paid_search,/new-arrivals
27273,3945,2024-05-27,13,mobile,social_media,/category/smartphones
27274,3945,2024-01-01,9,desktop,social_media,/category/laptops
27275,3945,2024-01-24,5,desktop,organic_search,/new-arrivals
27276,3945,2024-03-16,16,desktop,referral,/category/headphones
27277,3946,2024-06-16,15,tablet,organic_search,/home
27278,3947,2024-02-04,19,mobile,organic_search,/deals
27279,3947,2024-01-05,11,desktop,email,/category/headphones
27280,3947,2024-06-17,8,mobile,direct,/category/headphones
27281,3947,2024-03-03,11,tablet,social_media,/category/smartphones
27282,3947,2024-02-07,18,mobile,direct,/new-arrivals
27283,3948,2024-01-18,10,mobile,paid_search,/category/headphones
27284,3948,2024-05-13,10,mobile,direct,/category/smartphones
27285,3948,2024-06-13,8,mobile,email,/home
27286,3948,2024-03-26,23,desktop,paid_search,/category/smartphones
27287,3948,2024-01-18,22,tablet,paid_search,/category/headphones
27288,3948,2024-03-29,16,mobile,referral,/sale
27289,3948,2024-03-16,9,mobile,social_media,/deals
27290,3948,2024-01-31,18,tablet,paid_search,/new-arrivals
27291,3949,2024-01-23,15,mobile,social_media,/deals
27292,3949,2024-03-10,18,desktop,referral,/category/laptops
27293,3949,2024-05-15,20,mobile,paid_search,/category/headphones
27294,3949,2024-05-10,11,tablet,paid_search,/deals
27295,3949,2024-05-29,21,mobile,referral,/category/laptops
27296,3949,2024-06-04,21,desktop,direct,/deals
27297,3949,2024-02-18,15,desktop,paid_search,/category/headphones
27298,3949,2024-04-25,17,mobile,paid_search,/sale
27299,3950,2024-02-23,12,desktop,organic_search,/deals
27300,3950,2024-01-03,16,mobile,social_media,/category/headphones
27301,3950,2024-02-13,15,tablet,social_media,/sale
27302,3950,2024-05-08,11,tablet,referral,/category/laptops
27303,3950,2024-02-06,11,desktop,organic_search,/new-arrivals
27304,3950,2024-06-25,16,mobile,social_media,/category/headphones
27305,3950,2024-04-24,22,mobile,direct,/new-arrivals
27306,3950,2024-03-19,9,desktop,organic_search,/sale
27307,3950,2024-06-06,12,mobile,paid_search,/category/smartphones
27308,3950,2024-05-18,19,desktop,organic_search,/category/smartphones
27309,3951,2024-06-21,7,desktop,paid_search,/sale
27310,3951,2024-04-16,23,desktop,organic_search,/category/smartphones
27311,3951,2024-01-28,17,mobile,email,/home
27312,3952,2024-02-12,21,desktop,organic_search,/sale
27313,3953,2024-05-13,19,desktop,referral,/category/headphones
27314,3953,2024-02-13,18,desktop,organic_search,/category/smartphones
27315,3953,2024-06-14,2,desktop,social_media,/deals
27316,3953,2024-04-21,12,tablet,paid_search,/sale
27317,3953,2024-06-13,9,desktop,organic_search,/home
27318,3953,2024-05-15,20,mobile,organic_search,/deals
27319,3953,2024-04-15,17,mobile,organic_search,/sale
27320,3953,2024-04-27,7,desktop,direct,/deals
27321,3954,2024-02-29,11,desktop,email,/category/smartphones
27322,3954,2024-04-26,6,desktop,direct,/deals
27323,3954,2024-06-13,18,mobile,paid_search,/category/smartphones
27324,3954,2024-03-23,12,mobile,organic_search,/home
27325,3954,2024-05-28,10,tablet,organic_search,/new-arrivals
27326,3954,2024-05-05,14,mobile,direct,/category/headphones
27327,3954,2024-05-17,3,mobile,social_media,/category/laptops
27328,3954,2024-02-04,10,desktop,email,/new-arrivals
27329,3954,2024-05-25,9,tablet,organic_search,/category/smartphones
27330,3955,2024-04-01,21,desktop,organic_search,/new-arrivals
27331,3955,2024-05-24,12,desktop,email,/deals
27332,3955,2024-02-18,15,mobile,email,/new-arrivals
27333,3955,2024-06-08,14,desktop,email,/category/smartphones
27334,3955,2024-03-29,16,mobile,organic_search,/category/smartphones
27335,3955,2024-06-30,10,mobile,social_media,/sale
27336,3955,2024-06-07,7,mobile,direct,/home
27337,3955,2024-02-14,6,desktop,referral,/category/laptops
27338,3955,2024-05-09,9,mobile,referral,/category/headphones
27339,3955,2024-04-06,14,desktop,organic_search,/new-arrivals
27340,3955,2024-04-18,10,desktop,email,/sale
27341,3955,2024-03-04,13,desktop,paid_search,/deals
27342,3955,2024-04-11,2,mobile,email,/deals
27343,3955,2024-03-20,16,mobile,organic_search,/category/headphones
27344,3955,2024-03-27,20,desktop,email,/new-arrivals
27345,3956,2024-03-20,4,mobile,social_media,/deals
27346,3956,2024-04-25,9,mobile,email,/new-arrivals
27347,3956,2024-06-09,11,mobile,referral,/category/headphones
27348,3957,2024-02-01,10,desktop,email,/category/headphones
27349,3957,2024-04-27,3,desktop,email,/category/laptops
27350,3957,2024-03-28,7,mobile,email,/home
27351,3957,2024-04-21,21,desktop,organic_search,/category/smartphones
27352,3957,2024-02-07,17,mobile,email,/home
27353,3958,2024-02-02,22,mobile,paid_search,/deals
27354,3958,2024-05-07,13,mobile,email,/home
27355,3958,2024-04-21,20,mobile,paid_search,/category/laptops
27356,3958,2024-02-22,19,mobile,direct,/category/laptops
27357,3958,2024-04-23,20,mobile,referral,/sale
27358,3958,2024-04-25,3,desktop,organic_search,/category/headphones
27359,3958,2024-02-25,16,mobile,organic_search,/new-arrivals
27360,3958,2024-05-22,15,desktop,paid_search,/category/headphones
27361,3959,2024-02-09,15,mobile,paid_search,/category/smartphones
27362,3959,2024-05-21,14,desktop,paid_search,/category/laptops
27363,3960,2024-06-21,19,mobile,organic_search,/home
27364,3960,2024-02-18,22,desktop,social_media,/category/headphones
27365,3960,2024-02-10,19,mobile,social_media,/sale
27366,3960,2024-06-25,20,desktop,email,/category/smartphones
27367,3960,2024-01-25,14,mobile,organic_search,/sale
27368,3960,2024-03-22,17,mobile,email,/new-arrivals
27369,3961,2024-02-08,12,desktop,paid_search,/category/smartphones
27370,3961,2024-01-18,11,mobile,direct,/category/smartphones
27371,3961,2024-06-27,20,desktop,paid_search,/category/smartphones
27372,3961,2024-06-28,21,desktop,organic_search,/deals
27373,3961,2024-03-02,17,mobile,paid_search,/category/headphones
27374,3961,2024-03-30,19,mobile,paid_search,/deals
27375,3962,2024-04-24,11,mobile,paid_search,/home
27376,3962,2024-02-16,13,desktop,organic_search,/new-arrivals
27377,3962,2024-01-05,19,mobile,organic_search,/home
27378,3962,2024-02-04,12,mobile,paid_search,/category/headphones
27379,3962,2024-02-29,3,mobile,social_media,/sale
27380,3962,2024-03-31,11,desktop,organic_search,/category/headphones
27381,3963,2024-05-01,12,mobile,paid_search,/category/headphones
27382,3963,2024-06-13,8,mobile,organic_search,/category/laptops
27383,3963,2024-05-19,11,mobile,paid_search,/category/headphones
27384,3963,2024-04-20,21,mobile,paid_search,/new-arrivals
27385,3963,2024-04-16,20,mobile,direct,/home
27386,3963,2024-05-04,13,mobile,email,/category/headphones
27387,3963,2024-01-05,17,desktop,organic_search,/category/laptops
27388,3963,2024-05-04,8,mobile,referral,/category/smartphones
27389,3963,2024-04-05,18,mobile,direct,/deals
27390,3963,2024-03-08,13,desktop,paid_search,/category/smartphones
27391,3963,2024-03-25,17,tablet,social_media,/home
27392,3963,2024-02-05,16,mobile,direct,/home
27393,3963,2024-06-24,10,desktop,email,/home
27394,3963,2024-03-19,19,mobile,direct,/deals
27395,3964,2024-04-28,15,desktop,direct,/home
27396,3965,2024-06-11,18,mobile,social_media,/category/smartphones
27397,3965,2024-06-24,7,mobile,paid_search,/new-arrivals
27398,3965,2024-06-07,16,desktop,direct,/sale
27399,3965,2024-03-08,10,desktop,social_media,/category/smartphones
27400,3965,2024-01-28,20,mobile,paid_search,/sale
27401,3965,2024-03-18,22,desktop,organic_search,/category/smartphones
27402,3965,2024-04-10,4,mobile,paid_search,/category/laptops
27403,3965,2024-01-01,17,desktop,email,/category/laptops
27404,3965,2024-04-29,7,mobile,organic_search,/category/smartphones
27405,3965,2024-05-26,20,mobile,referral,/sale
27406,3965,2024-03-05,7,desktop,social_media,/category/headphones
27407,3965,2024-04-13,9,mobile,organic_search,/home
27408,3965,2024-01-10,10,tablet,organic_search,/deals
27409,3965,2024-05-13,17,mobile,direct,/new-arrivals
27410,3965,2024-06-12,10,desktop,paid_search,/deals
27411,3965,2024-03-27,15,desktop,paid_search,/home
27412,3966,2024-05-26,15,desktop,email,/category/laptops
27413,3966,2024-03-10,12,desktop,organic_search,/category/laptops
27414,3966,2024-04-24,14,mobile,organic_search,/category/laptops
27415,3966,2024-01-02,7,desktop,paid_search,/category/headphones
27416,3966,2024-01-15,20,tablet,organic_search,/category/headphones
27417,3966,2024-01-28,9,tablet,organic_search,/category/smartphones
27418,3966,2024-02-07,20,desktop,referral,/deals
27419,3966,2024-01-15,14,desktop,social_media,/sale
27420,3966,2024-06-20,16,mobile,paid_search,/home
27421,3966,2024-06-14,10,mobile,social_media,/deals
27422,3966,2024-06-18,9,mobile,organic_search,/category/smartphones
27423,3967,2024-04-30,14,desktop,social_media,/category/laptops
27424,3967,2024-04-08,10,mobile,social_media,/category/laptops
27425,3967,2024-06-03,12,mobile,organic_search,/category/laptops
27426,3968,2024-06-21,13,mobile,referral,/category/laptops
27427,3968,2024-06-22,10,mobile,organic_search,/new-arrivals
27428,3968,2024-02-17,10,mobile,email,/deals
27429,3968,2024-06-06,22,mobile,email,/sale
27430,3968,2024-02-10,15,tablet,organic_search,/new-arrivals
27431,3968,2024-04-09,19,desktop,email,/category/smartphones
27432,3969,2024-01-23,3,mobile,direct,/category/smartphones
27433,3969,2024-05-19,0,mobile,organic_search,/category/laptops
27434,3969,2024-05-14,14,desktop,email,/new-arrivals
27435,3969,2024-06-09,19,mobile,organic_search,/sale
27436,3969,2024-02-09,16,desktop,paid_search,/category/smartphones
27437,3969,2024-06-17,16,mobile,email,/sale
27438,3970,2024-04-05,8,mobile,organic_search,/category/laptops
27439,3970,2024-05-03,23,desktop,organic_search,/category/headphones
27440,3970,2024-06-23,14,desktop,email,/sale
27441,3970,2024-04-19,7,mobile,email,/category/laptops
27442,3971,2024-05-31,12,mobile,email,/sale
27443,3971,2024-05-16,6,tablet,social_media,/sale
27444,3971,2024-05-03,12,mobile,email,/new-arrivals
27445,3971,2024-02-16,17,mobile,organic_search,/deals
27446,3971,2024-02-23,11,mobile,organic_search,/home
27447,3971,2024-04-12,11,desktop,social_media,/category/smartphones
27448,3971,2024-04-04,14,tablet,referral,/category/laptops
27449,3972,2024-01-30,14,desktop,organic_search,/home
27450,3972,2024-01-01,13,mobile,paid_search,/new-arrivals
27451,3972,2024-03-15,14,tablet,referral,/category/smartphones
27452,3972,2024-03-23,4,tablet,organic_search,/category/laptops
27453,3972,2024-02-12,13,mobile,social_media,/category/laptops
27454,3972,2024-02-08,23,mobile,organic_search,/home
27455,3972,2024-05-25,18,mobile,paid_search,/deals
27456,3973,2024-05-07,10,tablet,email,/new-arrivals
27457,3973,2024-02-08,17,tablet,paid_search,/new-arrivals
27458,3973,2024-03-22,11,mobile,direct,/home
27459,3973,2024-01-09,9,desktop,organic_search,/category/laptops
27460,3973,2024-06-15,18,desktop,organic_search,/sale
27461,3973,2024-03-07,9,desktop,email,/category/smartphones
27462,3973,2024-06-10,20,mobile,referral,/category/laptops
27463,3973,2024-01-17,12,mobile,email,/home
27464,3973,2024-06-06,18,desktop,social_media,/category/smartphones
27465,3973,2024-02-16,10,desktop,email,/new-arrivals
27466,3973,2024-01-13,16,desktop,paid_search,/category/laptops
27467,3973,2024-04-20,9,desktop,paid_search,/home
27468,3973,2024-06-26,1,desktop,organic_search,/home
27469,3973,2024-03-30,19,desktop,direct,/sale
27470,3973,2024-05-13,20,mobile,email,/sale
27471,3973,2024-05-25,20,mobile,social_media,/category/laptops
27472,3974,2024-04-04,3,desktop,organic_search,/category/headphones
27473,3975,2024-03-01,18,mobile,organic_search,/sale
27474,3975,2024-03-01,19,desktop,paid_search,/new-arrivals
27475,3975,2024-04-13,11,mobile,social_media,/category/laptops
27476,3975,2024-03-27,13,mobile,organic_search,/new-arrivals
27477,3975,2024-03-27,12,mobile,direct,/new-arrivals
27478,3975,2024-02-23,13,desktop,email,/category/headphones
27479,3975,2024-02-10,19,desktop,paid_search,/deals
27480,3975,2024-05-23,12,mobile,referral,/home
27481,3976,2024-03-18,11,mobile,organic_search,/category/laptops
27482,3976,2024-05-06,8,mobile,referral,/category/smartphones
27483,3976,2024-03-04,17,desktop,organic_search,/sale
27484,3976,2024-04-28,6,desktop,social_media,/sale
27485,3976,2024-02-11,5,mobile,paid_search,/sale
27486,3976,2024-06-13,17,mobile,email,/sale
27487,3976,2024-02-21,17,desktop,paid_search,/deals
27488,3977,2024-05-28,9,mobile,organic_search,/home
27489,3977,2024-01-30,22,desktop,paid_search,/new-arrivals
27490,3977,2024-01-13,18,tablet,paid_search,/home
27491,3977,2024-06-29,17,mobile,referral,/deals
27492,3977,2024-03-12,18,mobile,organic_search,/home
27493,3978,2024-06-09,12,mobile,paid_search,/home
27494,3978,2024-05-24,13,tablet,organic_search,/deals
27495,3978,2024-04-07,20,tablet,organic_search,/category/laptops
27496,3978,2024-06-27,2,mobile,paid_search,/deals
27497,3978,2024-05-31,19,mobile,social_media,/category/headphones
27498,3979,2024-05-29,13,mobile,social_media,/home
27499,3979,2024-05-24,13,mobile,social_media,/deals
27500,3979,2024-01-24,11,mobile,organic_search,/home
27501,3979,2024-03-24,16,mobile,paid_search,/home
27502,3979,2024-02-17,17,mobile,paid_search,/category/smartphones
27503,3979,2024-04-22,8,mobile,social_media,/category/headphones
27504,3980,2024-02-26,15,tablet,paid_search,/new-arrivals
27505,3980,2024-02-26,13,desktop,paid_search,/category/headphones
27506,3980,2024-06-05,18,desktop,paid_search,/category/headphones
27507,3980,2024-03-20,15,desktop,organic_search,/category/laptops
27508,3980,2024-01-02,13,desktop,organic_search,/sale
27509,3981,2024-04-01,14,tablet,organic_search,/new-arrivals
27510,3981,2024-06-13,14,mobile,social_media,/category/laptops
27511,3981,2024-06-07,21,desktop,email,/category/laptops
27512,3981,2024-04-18,11,desktop,organic_search,/deals
27513,3981,2024-05-14,3,desktop,email,/sale
27514,3981,2024-05-03,16,mobile,email,/new-arrivals
27515,3982,2024-04-30,16,mobile,email,/sale
27516,3982,2024-03-08,21,mobile,paid_search,/category/laptops
27517,3982,2024-05-23,7,mobile,email,/category/laptops
27518,3982,2024-03-25,14,mobile,social_media,/home
27519,3982,2024-01-11,8,mobile,email,/home
27520,3982,2024-01-27,13,tablet,organic_search,/new-arrivals
27521,3982,2024-05-06,19,desktop,organic_search,/category/smartphones
27522,3983,2024-02-19,20,mobile,referral,/category/headphones
27523,3983,2024-01-30,19,desktop,paid_search,/category/laptops
27524,3983,2024-01-15,15,mobile,organic_search,/category/smartphones
27525,3983,2024-01-06,16,desktop,paid_search,/home
27526,3983,2024-02-25,15,desktop,paid_search,/deals
27527,3983,2024-02-23,15,desktop,organic_search,/sale
27528,3983,2024-05-06,20,mobile,organic_search,/category/headphones
27529,3983,2024-01-21,9,desktop,paid_search,/sale
27530,3984,2024-04-09,13,mobile,direct,/category/smartphones
27531,3984,2024-04-02,16,tablet,email,/deals
27532,3984,2024-03-26,18,mobile,organic_search,/new-arrivals
27533,3984,2024-01-08,18,tablet,social_media,/new-arrivals
27534,3984,2024-02-01,7,mobile,direct,/category/smartphones
27535,3984,2024-04-30,9,mobile,direct,/new-arrivals
27536,3984,2024-05-22,21,tablet,referral,/deals
27537,3984,2024-01-28,11,mobile,direct,/new-arrivals
27538,3984,2024-05-20,0,desktop,organic_search,/sale
27539,3984,2024-04-16,9,tablet,organic_search,/home
27540,3984,2024-06-18,22,desktop,email,/category/headphones
27541,3985,2024-04-11,11,mobile,social_media,/category/headphones
27542,3985,2024-05-04,16,mobile,organic_search,/home
27543,3985,2024-04-02,17,mobile,organic_search,/category/smartphones
27544,3985,2024-06-13,16,mobile,email,/deals
27545,3985,2024-05-26,12,mobile,organic_search,/category/headphones
27546,3985,2024-06-17,13,desktop,organic_search,/new-arrivals
27547,3986,2024-02-24,19,mobile,email,/category/smartphones
27548,3986,2024-06-06,16,desktop,paid_search,/category/laptops
27549,3986,2024-01-29,2,mobile,paid_search,/category/smartphones
27550,3986,2024-03-26,9,desktop,organic_search,/category/laptops
27551,3986,2024-03-30,10,desktop,referral,/deals
27552,3986,2024-02-18,11,desktop,email,/new-arrivals
27553,3986,2024-03-21,15,tablet,social_media,/category/headphones
27554,3986,2024-03-04,11,mobile,referral,/category/laptops
27555,3987,2024-05-29,19,mobile,social_media,/home
27556,3987,2024-02-22,13,tablet,paid_search,/sale
27557,3987,2024-05-30,14,desktop,paid_search,/category/headphones
27558,3987,2024-06-22,13,desktop,referral,/new-arrivals
27559,3987,2024-02-28,11,mobile,referral,/new-arrivals
27560,3987,2024-03-25,17,desktop,organic_search,/new-arrivals
27561,3987,2024-03-06,9,desktop,organic_search,/category/laptops
27562,3987,2024-02-01,17,desktop,organic_search,/category/laptops
27563,3988,2024-04-25,14,mobile,organic_search,/home
27564,3988,2024-02-16,7,desktop,organic_search,/deals
27565,3988,2024-02-07,1,desktop,referral,/new-arrivals
27566,3988,2024-04-08,8,mobile,organic_search,/home
27567,3988,2024-04-19,18,desktop,organic_search,/new-arrivals
27568,3988,2024-03-09,12,mobile,organic_search,/category/smartphones
27569,3988,2024-06-20,19,mobile,paid_search,/deals
27570,3988,2024-03-03,14,mobile,direct,/deals
27571,3988,2024-06-28,2,mobile,paid_search,/category/headphones
27572,3988,2024-06-17,19,mobile,organic_search,/category/smartphones
27573,3989,2024-03-16,21,desktop,social_media,/category/laptops
27574,3989,2024-05-02,6,mobile,paid_search,/home
27575,3989,2024-03-22,9,desktop,email,/category/smartphones
27576,3989,2024-06-27,17,tablet,organic_search,/home
27577,3989,2024-01-31,23,mobile,organic_search,/category/smartphones
27578,3989,2024-04-23,20,desktop,organic_search,/new-arrivals
27579,3990,2024-05-05,7,mobile,email,/category/headphones
27580,3990,2024-02-18,16,desktop,paid_search,/category/smartphones
27581,3990,2024-01-02,16,desktop,organic_search,/category/laptops
27582,3990,2024-06-23,16,desktop,organic_search,/home
27583,3990,2024-05-05,15,desktop,organic_search,/home
27584,3990,2024-04-23,10,desktop,social_media,/home
27585,3991,2024-05-04,17,desktop,organic_search,/new-arrivals
27586,3991,2024-02-20,17,tablet,referral,/sale
27587,3991,2024-02-15,15,desktop,paid_search,/deals
27588,3991,2024-01-06,14,desktop,referral,/category/laptops
27589,3991,2024-01-30,9,desktop,email,/deals
27590,3992,2024-05-31,15,mobile,email,/category/laptops
27591,3992,2024-06-27,8,desktop,email,/category/smartphones
27592,3992,2024-05-15,6,desktop,social_media,/category/smartphones
27593,3992,2024-05-15,18,mobile,paid_search,/sale
27594,3992,2024-02-24,17,mobile,organic_search,/category/laptops
27595,3992,2024-02-11,16,mobile,paid_search,/category/headphones
27596,3992,2024-04-17,21,mobile,paid_search,/category/headphones
27597,3992,2024-06-23,12,mobile,social_media,/deals
27598,3992,2024-04-08,12,mobile,social_media,/deals
27599,3993,2024-01-16,12,mobile,paid_search,/sale
27600,3993,2024-06-14,13,mobile,social_media,/deals
27601,3993,2024-06-16,14,mobile,email,/category/smartphones
27602,3994,2024-02-04,18,mobile,organic_search,/category/smartphones
27603,3994,2024-04-15,9,mobile,organic_search,/category/laptops
27604,3995,2024-06-02,13,mobile,paid_search,/home
27605,3995,2024-02-20,14,desktop,direct,/deals
27606,3995,2024-06-11,8,desktop,referral,/category/smartphones
27607,3995,2024-02-22,17,mobile,organic_search,/new-arrivals
27608,3995,2024-03-09,4,desktop,social_media,/sale
27609,3995,2024-06-24,15,desktop,referral,/sale
27610,3995,2024-01-20,9,mobile,social_media,/deals
27611,3995,2024-04-13,0,desktop,referral,/category/headphones
27612,3995,2024-03-23,11,mobile,paid_search,/deals
27613,3995,2024-01-31,13,mobile,direct,/deals
27614,3995,2024-01-05,19,mobile,paid_search,/category/smartphones
27615,3995,2024-06-27,12,desktop,social_media,/sale
27616,3995,2024-01-19,21,desktop,social_media,/category/smartphones
27617,3995,2024-05-28,19,mobile,direct,/category/smartphones
27618,3996,2024-01-30,9,desktop,direct,/category/smartphones
27619,3996,2024-06-27,8,desktop,organic_search,/home
27620,3996,2024-05-08,10,mobile,organic_search,/deals
27621,3996,2024-01-16,11,desktop,social_media,/new-arrivals
27622,3996,2024-06-17,15,mobile,paid_search,/sale
27623,3996,2024-02-02,7,desktop,paid_search,/category/smartphones
27624,3996,2024-02-03,14,mobile,paid_search,/category/laptops
27625,3996,2024-05-01,15,mobile,social_media,/deals
27626,3996,2024-01-28,16,desktop,paid_search,/category/laptops
27627,3997,2024-05-06,15,mobile,organic_search,/home
27628,3997,2024-03-06,19,desktop,social_media,/home
27629,3997,2024-01-22,16,mobile,email,/new-arrivals
27630,3997,2024-06-04,21,desktop,referral,/home
27631,3997,2024-02-20,17,desktop,organic_search,/sale
27632,3997,2024-06-27,13,mobile,social_media,/new-arrivals
27633,3998,2024-01-09,9,desktop,organic_search,/new-arrivals
27634,3998,2024-03-02,0,mobile,organic_search,/category/smartphones
27635,3998,2024-04-26,6,desktop,referral,/category/headphones
27636,3998,2024-03-31,9,mobile,direct,/home
27637,3998,2024-01-24,9,mobile,paid_search,/category/laptops
27638,3998,2024-06-03,18,mobile,organic_search,/new-arrivals
27639,3998,2024-06-14,12,mobile,social_media,/category/headphones
27640,3998,2024-01-11,11,desktop,social_media,/new-arrivals
27641,3998,2024-06-24,4,mobile,email,/category/smartphones
27642,3998,2024-01-22,14,desktop,paid_search,/home
27643,3998,2024-05-11,16,desktop,social_media,/deals
27644,3998,2024-04-29,20,tablet,paid_search,/category/smartphones
27645,3999,2024-02-20,14,desktop,social_media,/new-arrivals
27646,3999,2024-05-17,0,mobile,social_media,/new-arrivals
27647,3999,2024-02-12,5,mobile,social_media,/deals
27648,3999,2024-06-05,10,desktop,organic_search,/home
27649,3999,2024-03-30,8,tablet,organic_search,/new-arrivals
27650,3999,2024-02-01,18,desktop,organic_search,/deals
27651,4000,2024-01-07,7,mobile,organic_search,/category/laptops
27652,4000,2024-01-27,8,desktop,social_media,/sale
27653,4000,2024-01-31,17,mobile,social_media,/home
27654,4000,2024-04-08,10,mobile,paid_search,/deals
27655,4000,2024-05-07,22,mobile,social_media,/new-arrivals
27656,4000,2024-04-29,20,desktop,paid_search,/deals
27657,4000,2024-05-01,18,mobile,email,/sale
27658,4001,2024-01-29,11,mobile,email,/new-arrivals
27659,4001,2024-04-14,4,desktop,organic_search,/deals
27660,4001,2024-05-29,11,mobile,organic_search,/new-arrivals
27661,4001,2024-04-21,12,mobile,direct,/category/laptops
27662,4001,2024-04-04,8,desktop,paid_search,/deals
27663,4002,2024-01-14,7,tablet,email,/category/headphones
27664,4002,2024-05-01,17,mobile,referral,/category/headphones
27665,4002,2024-02-23,10,desktop,organic_search,/category/laptops
27666,4002,2024-04-14,17,tablet,email,/category/smartphones
27667,4002,2024-05-25,15,desktop,social_media,/home
27668,4002,2024-02-11,21,tablet,paid_search,/category/headphones
27669,4002,2024-02-20,19,mobile,social_media,/deals
27670,4002,2024-05-04,8,mobile,paid_search,/category/laptops
27671,4002,2024-01-09,16,mobile,email,/home
27672,4002,2024-04-30,16,mobile,social_media,/category/headphones
27673,4002,2024-01-29,20,desktop,organic_search,/new-arrivals
27674,4002,2024-05-01,16,mobile,email,/category/smartphones
27675,4002,2024-04-26,8,tablet,social_media,/category/smartphones
27676,4002,2024-06-18,10,mobile,email,/deals
27677,4002,2024-05-26,16,desktop,direct,/category/headphones
27678,4002,2024-03-12,21,tablet,organic_search,/category/smartphones
27679,4002,2024-01-10,20,desktop,email,/home
27680,4003,2024-06-28,11,mobile,organic_search,/category/headphones
27681,4003,2024-05-03,19,desktop,email,/category/smartphones
27682,4003,2024-01-02,14,tablet,email,/sale
27683,4003,2024-05-13,13,mobile,paid_search,/home
27684,4003,2024-05-02,11,desktop,organic_search,/sale
27685,4003,2024-01-07,17,mobile,social_media,/category/laptops
27686,4003,2024-05-20,16,mobile,email,/category/headphones
27687,4003,2024-02-18,12,tablet,organic_search,/deals
27688,4003,2024-02-04,18,mobile,direct,/sale
27689,4003,2024-02-01,12,desktop,paid_search,/category/smartphones
27690,4003,2024-03-31,15,desktop,paid_search,/category/laptops
27691,4003,2024-03-31,12,mobile,paid_search,/sale
27692,4004,2024-01-25,7,desktop,organic_search,/category/headphones
27693,4004,2024-01-27,8,tablet,organic_search,/home
27694,4004,2024-03-16,16,tablet,organic_search,/category/laptops
27695,4004,2024-04-10,19,desktop,organic_search,/deals
27696,4005,2024-05-05,13,desktop,direct,/category/laptops
27697,4005,2024-01-08,11,mobile,email,/home
27698,4005,2024-03-27,11,mobile,social_media,/sale
27699,4005,2024-05-03,15,desktop,paid_search,/new-arrivals
